10.	7.921451937534562e-15
10.087462498468609	4.0898952695685925e-14
10.175689965801054	2.7208401062935018e-15
10.264689092606146	5.172567794755845e-14
10.354466628010426	2.9442508813182536e-14
10.445029380169988	7.253924265210988e-14
10.536384216786757	9.285187276792956e-15
10.628538065629296	1.5357340232266474e-14
10.72149791505816	4.666012129035337e-14
10.815270814555857	2.2604154926191456e-14
10.909863875261426	4.3462458795594916e-14
11.005284270509703	1.4213996828330554e-14
11.101539236375311	4.7220316150456565e-15
11.198636072221378	4.077258307756044e-16
11.296582141253094	1.923819086244863e-15
11.395384871076079	2.268651156329039e-16
11.49505175425965	6.323394025257768e-15
11.595590348905	3.8061954705123894e-14
11.697008279218373	6.593328925632872e-14
11.799313236089217	1.3429942426463919e-14
11.902512977673425	6.380434678390068e-16
12.00661532998166	1.1687809108051698e-14
12.111628187472832	8.0735368158265665e-16
12.217559513652752	9.400388875191805e-15
12.32441734167805	5.747691045691288e-15
12.43220977496535	1.0612684648263938e-14
12.540944987805783	1.169669572015598e-14
12.65063122598487	9.814796389829238e-16
12.761276807407834	1.0729503542273682e-14
12.872890122730373	1.1515152573128311e-14
12.985479635994961	8.199837079275747e-16
13.099053885272697	2.459093841659499e-14
13.213621483310785	3.9500929310262754e-15
13.32919111818567	6.097020628451661e-14
13.44577155396188	1.7754488301913795e-14
13.563371631356647	1.6121417496374716e-14
13.682000268410317	1.7718728967537365e-14
13.80166646116265	6.617399818625897e-16
13.922379284335019	8.522460087433231e-15
14.044147892018572	2.4917798648280775e-14
14.16698151836843	1.2097707232974223e-14
14.29088947830394	4.967508530927027e-14
14.415881168215064	5.096830261685309e-15
14.541966066674929	3.86323148333288e-14
14.66915373515864	5.2788678639298185e-14
14.79745381876835	5.906797199836657e-16
14.926876046964683	1.6586735830329847e-15
15.057430234304558	8.143731248429314e-15
15.189126281185462	7.218252300765429e-15
15.321974174596233	2.8846132773057895e-14
15.455983988874403	2.6154097857656223e-14
15.591165886470177	7.173920947717042e-14
15.727530118717102	2.212863018391243e-14
15.86508702660943	2.0439387515134154e-14
16.003847041586347	1.0588138707938251e-18
16.143820686323004	3.2964264406964656e-15
16.285018575528508	2.1954670022166186e-14
16.42745141675085	2.9326050728461867e-15
16.571130011188924	1.9294063032942657e-14
16.716065254511594	8.057527449650356e-15
16.862268137683984	3.656895063688318e-15
17.009749747800928	2.6966574199907535e-14
17.158521268927775	4.3163061933769862e-16
17.30859398294849	3.0334922955074024e-16
17.459979270421233	6.758505728254625e-15
17.612688611441346	4.683310134240746e-14
17.766733586511975	1.8181841268193814e-15
17.922125877422225	1.1926397858916041e-14
18.07887726813305	5.178623993866652e-16
18.236999645670874	8.27174203287867e-14
18.396505001029023	4.163310670197118e-14
18.557405430077047	6.055083748779847e-16
18.719713134477995	5.1498492187857886e-14
18.883440422613702	1.3581960994314794e-14
19.048599710518197	4.934639304483017e-15
19.21520352281923	5.760241157635733e-17
19.383264493688085	6.793373560939071e-15
19.552795367797668	4.77116327612696e-14
19.723809001288974	1.0009372572303716e-13
